rooms,area,floor,price
5,150.49139200456494,1,702850.1243263532
2,52.016606597512435,3,278216.29705885897
3,80.69382088385298,4,415460.11297399655
3,152.42558990433486,2,600506.0132076357
3,164.65988038438613,6,719208.2142584228
1,175.9789359011063,1,579491.7047292625
4,93.82652050730672,1,506955.0360256045
2,189.6542894416344,8,721172.1850628745
1,132.94203403668388,4,472195.04816631053
4,154.48085335818394,1,667912.9843783826
4,139.5108294169862,7,685335.8123305533
2,68.41100820119307,9,414092.24275188445
2,194.46719890773198,7,742638.864483387
2,68.4313369841229,1,333962.56702264055
1,88.23229346167754,1,334070.480599025
5,172.04418203344704,1,773461.2308482674
2,142.78954422516523,8,584586.1627630827
5,175.72237480645356,7,866089.0060559437
1,127.36042825610673,3,438922.84808547894
5,106.54898530499523,3,599114.9464110537
3,188.27682493216773,3,743481.9637231012
5,55.43784762721923,2,431136.1643162257
2,178.4195330529569,4,665525.6060842378
1,84.62266777816724,7,353316.08596045995
2,177.31044916309517,9,681507.9365550335
3,70.87949201253284,3,427733.5943586073
2,137.03284455358107,7,568805.4470543119
2,183.2161878517208,4,686445.7611772256
2,121.03094703483357,1,469737.1565061522
4,161.98500107050893,5,763345.1116422454
3,170.70074267833377,8,790432.0835729423
2,160.47413130751687,3,615418.5794122678
2,188.79946053118974,4,702473.3148821462
2,117.02513457798929,3,452988.9785549826
1,75.96881587477337,8,321816.736389001
4,57.17165955537197,8,407165.60542501335
1,86.96898044562576,4,331010.8173487906
4,71.47962558203632,2,382167.5068132811
2,133.69231121517208,3,558047.682489019
3,77.7418005817598,3,423802.8078451151
5,55.84005609340568,4,451229.1554130975
5,55.39847433030018,2,463930.02250992035
2,174.73542475472925,2,617427.3723291059
1,138.7174897164537,3,475652.94276524725
3,103.71279528400672,1,422793.5538444766
4,184.13420641103704,8,851761.4616086164
2,60.52949171115704,6,321329.9429757393
3,197.0483109091739,3,771537.3230594172
3,142.44376853816914,1,612395.7156288744
4,77.51963809532727,3,496830.1831734673
3,151.86036484654528,1,614852.4357523716
1,164.50718896753438,3,583127.502809387
1,114.40141750561617,4,410607.99636575696
1,179.24489093683212,6,689819.0063856847
3,72.60986109447055,7,433675.8192759275
1,91.82563753664125,7,397484.03640662675
4,64.02385423759847,9,471900.2359062148
3,81.63167609110282,8,504876.2532336523
5,85.80932178667175,4,552417.8134370949
3,187.64497863825653,6,791958.3003501103
4,61.71645331267343,1,403998.31343749235
5,114.11226802815642,8,666826.5695040692
3,129.85980308403694,6,622816.1232846007
1,184.80395807032411,2,633044.7790753569
2,199.65443279918202,8,754938.8218763652
2,163.00821723797537,4,604294.3671186916
1,195.61864858535444,9,730576.6139818542
2,168.06516988038106,4,666881.957200834
2,194.4803961457125,1,734426.7021497976
1,156.0906088916683,7,543841.4902354848
1,61.96451381766066,5,286535.03768045
3,110.28802804890148,5,543105.2757010794
3,146.98959257037058,4,638360.5060859808
1,102.60777641813765,6,443056.5068802557
4,91.0075877170668,1,499411.11256348796
2,136.60989006996363,3,515192.1656203824
3,190.02528150536523,7,764706.0522988274
2,55.247281027423035,8,353553.2144860622
5,165.38468053121565,9,860916.6772042101
1,158.40909170669408,1,538812.7139438997
4,194.59301380824306,4,784330.7146855223
5,189.60668334988154,2,812640.7646667379
5,164.33488430662894,2,780292.5493165201
5,128.06131470238978,1,635467.8168342409
1,80.64013298502798,5,344869.33153516613
3,131.78535774883616,2,591991.5242253024
1,164.80279908794807,4,554353.1710733454
3,184.35038189568397,9,782695.079289503
5,168.45680138158235,3,772298.5838103985
5,79.2900402786581,8,576755.184249171
4,139.9529471342089,6,699181.0458594265
3,99.82601892970355,5,462471.3703666411
5,51.38085010859645,2,424004.1413466326
2,80.03314036829991,3,391832.648706055
4,66.98309749001739,8,434579.63118353125
1,176.40786853092027,9,667613.7945567707
4,88.7759378221718,7,505933.2024469347
2,92.70469533313332,1,372074.9134106616
3,193.99048576983265,6,729345.59257246
1,106.86300845732782,7,475407.37834085914
1,51.43784602165918,6,255417.80987988974
3,92.57692225192048,2,427550.9701548636
4,67.89493709027187,9,501891.4874072444
5,65.42128426037809,3,450206.096963953
4,61.623093520362424,6,416438.167339055
2,138.98892052630657,6,614724.9908242628
5,78.4021585444788,8,610423.0513416063
4,104.18641910615156,4,537757.6655113926
3,179.3026574195025,6,774591.840006412
2,113.65072096944135,1,459853.1740080262
2,187.35370250774565,9,716715.3252304783
2,124.69070800934094,9,540868.8266817783
5,109.82549222596336,7,688253.9716578134
1,162.55833906360525,1,512005.1413702113
5,60.97626481520032,3,519953.77789747244
4,63.42175744736261,5,425981.21794429334
1,147.79605708844412,4,572908.5439226631
4,123.04110698588724,5,611484.2260915908
1,168.56228754788154,7,645684.4524311734
5,187.44062560152972,9,937197.7053076064
2,108.25503165073212,1,469513.9403942216
3,139.46150398769694,5,603775.3736932667
2,125.10449416929649,3,483878.7800104113
5,197.24159834636492,3,869694.4947953164
1,174.66266110348926,2,561475.9927846184
2,186.76065624160304,6,726263.573115073
5,88.15101313664063,6,553933.123102984
4,165.87896347438914,3,754704.6347617403
3,89.82098374964734,1,415210.14084348857
2,81.31138001425848,7,370377.6658057749
1,191.63992394833264,2,679942.6412492302
4,52.895662507679994,8,443271.18760633655
5,194.80830554951444,3,865153.2889090452
3,72.38928454832093,1,404527.723268618
1,172.9157122689902,9,680536.5493644247
5,91.38838296021547,5,555118.8102803857
5,102.60534911460911,1,556571.5071931733
2,82.51365669829775,6,379717.0888434098
2,137.82710637216195,3,506870.0177383654
1,102.21433212618112,4,411107.80975142814
5,148.60895592419948,8,785631.4755236405
2,52.3470976913099,5,326062.0233619927
3,59.656232527255945,6,421008.83361916634
3,64.94917290968729,4,404209.3886022037
5,112.84905279653466,6,670133.6452972355
2,172.2194258989964,3,594709.2462426858
1,183.22668655675741,1,602005.4286221474
1,86.72161100913512,6,394279.245394155
1,136.15545863585209,1,439261.15750242583
3,165.25474890389006,3,678056.0312826143
2,93.32441448794131,8,472959.85447916156
2,111.35116051044099,7,515124.8188772852
3,128.59613040285709,8,625008.2989075287
1,70.23122696120716,2,295666.4988597608
1,53.89734405886705,7,286210.6295498066
5,72.92087139774249,4,472189.40900845214
4,144.02804318803,1,654758.0179491774
2,61.04273923005225,3,320246.88170400035
2,78.45445472751925,5,349119.6529111714
2,100.67808285429555,8,516527.62884005095
4,61.68050964595495,2,418387.4714315658
5,78.75489067424516,2,471755.963998299
4,186.69046834752666,8,819640.7759432762
1,52.89486983404771,9,284583.3084584886
1,148.0147886261543,1,489925.27990844677
2,107.66133963727773,2,450310.2736322942
3,150.89731091485567,4,618283.1389681106
2,138.3037580545107,3,573114.6928415805
3,83.52481315319665,1,436719.52574378974
4,177.08142313600828,4,786727.2021480146
1,123.7910573914035,2,442479.2165590568
3,173.38040283702077,5,743577.3963898508
4,110.90188042823289,1,535806.9482145983
1,197.70283308728585,8,704996.2777272774
3,165.57340377519444,2,696472.9524660768
2,194.892530766886,3,722616.1612261332
2,127.14897183647882,3,494345.47449490166
2,121.05366984360508,4,492717.45035477576
4,163.31807139878867,7,741543.5146022344
2,182.04368945201452,9,786685.4398267587
5,194.6218693798337,3,863968.0690757642
1,98.68278590487496,1,359992.6404959666
4,169.80568607639583,1,737447.534425736
2,81.5968396453305,6,374406.4943708164
1,131.8361520118168,5,522922.137692606
3,76.97722226137988,7,435735.5135144433
2,102.10960426255083,7,522079.2199405312
1,189.70375508096888,3,641294.7969925418
5,71.91360496596292,7,561681.8152669684
3,144.86013427027947,9,612160.4498828612
5,138.9431409391105,8,717451.0959151823
1,68.11075290634797,3,276992.07974410325
5,98.89685656532183,5,545920.9947428432
1,134.44722567728985,8,548363.7882529047
1,78.07679134827353,2,312054.32718072674
5,170.0935484619223,7,805509.9541392699
1,195.82347643021248,7,707071.463544025
2,82.21390999437081,8,446803.6607311906
1,78.03679471858639,1,241534.14623400982
4,118.2402607696167,8,602883.5569029837
1,162.16479157100483,1,538117.1672324309
4,92.24009153528772,3,507313.36527167505
1,52.98198630459206,9,297480.6733737376
1,131.1830942049341,4,505781.65225069504
5,193.49008516509613,9,932400.5366366734
2,108.69152831104184,1,453490.455947402
2,113.02018312746506,8,484313.65606228606
3,195.33525756710569,3,769626.3690713017
5,154.19114174400926,7,774894.8625010792
5,157.87578842631876,2,780179.1623206754
2,134.40530080566015,7,577575.7933514279
5,196.19138162948624,7,891847.7965205581
2,153.32997266383342,9,671302.4498903762
5,184.2549127407754,2,836847.1831189424
1,154.9068298599832,8,574180.4477639375
2,160.2673737260594,5,622089.8786089488
2,93.56163832133697,9,462398.7534738019
4,95.52180470207284,8,597251.9414132071
5,167.44769743640438,3,787424.1391561741
5,94.50594337548495,3,581687.3920904591
2,134.41551062022972,8,570914.7388324371
1,87.4028466360053,9,410578.5471865019
1,172.5475071213604,2,620226.5439373227
1,66.5752026841535,3,270698.6889211943
5,174.41699596424968,8,856129.8579886934
4,140.40947007614028,2,607145.7538224807
2,78.03643022406159,8,394970.33842443407
3,131.30530782591774,5,585554.8511778075
4,92.37482552710107,6,510603.49385751016
3,98.5201002095745,4,518609.6425667696
4,102.72920623953205,3,517237.44321255834
1,59.497887045848145,8,328163.62594047555
5,197.8942526602126,9,938353.6639189248
3,54.73019421968361,8,394961.8813718124
4,149.37453097764177,9,775277.6840570542
5,105.68414716361458,1,520537.4340676543
3,146.90154364200484,5,635799.5085054369
2,103.43723796313756,7,453302.2054752766
4,151.0625969388288,8,684152.2805881604
2,159.3853264202541,2,568287.68591682
1,153.58289605994673,4,551179.626554917
2,67.09429720372285,7,353149.2133810074
2,148.53398519820269,5,618017.2953402369
4,91.99813241811461,1,480648.2510558106
1,54.320205585400025,2,224842.1578881765
2,112.22460078334309,5,478666.778587377
5,115.03146542057016,6,652632.0361084719
3,120.07612000286697,1,509766.3966350321
2,155.72362480860744,3,575889.5319867183
1,96.32657137136887,6,423709.3362135075
2,97.2920769655884,6,436273.8546370416
3,59.08283843618909,7,387660.3498999126
1,153.0231823988444,3,549804.6741987909
4,135.1739137099376,1,623490.2722837441
1,102.41376690406821,7,404905.3491535534
4,155.77834683760318,3,716209.5891155782
1,130.60366238403157,5,505252.7456480548
3,120.38674188058096,4,555609.5964964242
3,126.69868154916897,1,529313.1233829696
1,145.45221879005848,7,546188.3891071402
2,149.00039068618992,4,581956.2444835295
3,93.34367287110757,1,409235.22008512856
4,71.111504508673,6,472352.80231109506
4,73.49512717857782,4,482787.93254690844
5,145.90863288545023,4,749635.1784022013
4,180.9309928650689,2,753271.6843132954
5,111.42444175183277,1,620875.4070736367
1,75.42802404941935,3,353931.68601149414
1,163.4903747440782,5,582565.9358506639
1,174.87342116291728,9,681908.131149556
2,182.08736646814498,7,659691.8503371651
2,141.02471433705998,4,531620.4748066302
5,179.1092839082127,8,869605.877457976
4,52.31224376726115,4,371768.40473882377
4,66.08537026542852,6,509236.16191434674
1,63.886410057814814,1,266606.22235585825
3,156.89070263820994,6,704817.8990860832
2,60.437267531536854,5,330586.1424405959
2,124.45465586994605,2,468283.7671132469
1,120.90603479544336,1,409747.84733195807
2,96.60552853373613,6,456176.0975918674
1,180.56077549131498,2,595734.4430137196
5,75.5649802819994,9,583474.7406391782
4,102.86941765988598,9,616393.6272097739
3,166.12572500343936,1,658501.7076088077
4,54.563347158992634,5,368049.16430155287
4,150.94256003695529,8,775697.3034525148
5,172.45965895423558,4,802062.1554454687
2,189.84017582572508,3,767252.4436889511
3,181.44449607372275,5,760646.8806299731
2,97.90761752505279,5,438473.9756568569
4,137.95462119844288,8,705059.4105077788
1,61.59402397256988,6,244299.93399074435
4,88.6805005322013,2,511695.06167750305
2,64.13335681212611,1,366573.6013746153
4,97.27809352309458,3,469603.4437231993
1,181.27808201880936,2,606649.0208107854
5,102.07502595114389,4,593591.6247836435
2,134.28471545021398,3,554734.8620797186
4,115.00712721724112,9,687670.7735058618
2,118.83747864481029,5,516084.48899931996
5,195.43580777548374,4,929852.2189318395
4,94.4231702395787,9,577530.3226408527
4,144.0986704284757,4,683581.6067553329
2,113.00940043691705,6,507234.0904647575
2,59.17192715715293,1,318023.27604658593
1,123.3996247436354,2,429640.8477781511
5,172.00149935676626,4,826461.6670393364
1,64.81294530225325,9,303668.9207503491
4,60.43877710944635,6,434203.72871205385
2,73.04472805899,6,363215.5936034998
4,164.66001670839591,9,786179.0890906362
4,158.5993076217107,4,707895.9291300375
3,134.7526653359166,3,612561.3383191741
3,120.23396061389485,7,558735.1794623935
4,183.2488722053933,7,776463.7182209046
2,165.00467357502237,9,651081.9252322782
4,171.79133769527078,6,800228.2142433453
3,171.98934520259814,2,661729.1020248889
2,146.40757321183372,6,609168.8300235189
4,118.70219364739188,8,628736.8933609736
5,179.70166288784756,6,869711.090032374
5,188.9011126404876,9,900934.1952935476
4,53.570906488751454,4,469821.43236918276
2,57.733230989937695,3,350652.61836527573
4,193.8114945362656,5,823554.2290986546
4,91.57409207662921,3,493418.911502513
3,181.0054159474128,2,791324.4016124499
5,108.3192678442104,2,567986.5294994164
3,67.86500864140334,4,392219.43722625123
3,62.06648003140014,3,366760.6630868361
4,73.47618486206846,9,510370.107140841
3,87.48397923010471,7,438984.144677051
5,123.27775308962393,6,692248.3195107703
3,155.22468508486753,8,671415.3029697946
5,197.959786472795,9,969779.0875226117
3,116.22601149337567,3,492278.9084192615
5,127.72774135146648,7,704669.8722387863
3,128.27235520748835,9,569414.0494486678
3,130.9151533231904,1,498885.8673110531
2,127.66109856566933,9,551999.4967396922
5,51.31621325928767,7,456493.38771943736
5,50.25872331647611,4,477419.33027416415
5,64.64994771891844,6,502935.04725020786
1,65.23349051437683,6,338010.64406591933
3,155.73453634321942,6,667708.9441627413
5,80.73740487739997,2,527364.3442042082
1,184.20711571334192,5,634484.4642170533
2,189.29094943655292,7,718036.0215821938
5,196.3840006843848,6,853630.748580207
5,190.86219573305303,3,860980.437045441
1,90.78324828777869,5,378901.83023083984
3,126.46652670552687,8,628832.402298727
2,76.31824552954114,5,384327.6937671583
5,170.93144827586497,3,843449.2442574442
3,183.2647557716144,9,794194.958231781
2,177.69332589462724,3,687875.6455423348
4,115.00504230452523,2,556912.3998385981
4,163.80108270301713,6,728691.4972515167
2,64.63687543644042,8,391853.0055639872
1,56.0367155928876,6,275881.4470831543
2,162.98546214631415,1,619757.462587183
2,113.80329114930255,8,530233.2869940246
1,199.3323897109354,1,638171.8359630522
1,64.58813237832986,9,360622.84407691535
3,178.34415223028506,8,743252.7078462385
3,121.99745982934876,6,591625.5360704339
1,174.07252932558157,2,624257.8657648909
4,172.56909232552172,9,798092.4060161862
4,187.3988002043116,8,871096.2619547427
2,94.67750169291541,4,433972.92593007605
5,192.46990301930046,2,868708.303517808
2,72.75004405364304,6,357331.23988336447
2,62.29531663902358,1,302243.45571841445
5,114.74232760585237,7,629024.9500669446
1,174.2484452962764,1,625527.8487715907
4,121.01316959501683,6,572689.5507454379
2,174.3930016295771,5,664310.20939801
5,159.4530208691458,3,735066.3477524468
3,81.41425792084003,6,471110.284142576
2,192.3322437349196,4,765095.3798530067
4,59.117175294410515,6,453724.4033504197
1,184.74195613156925,4,718257.9608184915
2,95.6665173485561,1,362551.0476316973
2,125.0222124746599,5,492537.03411076555
5,113.35278090511017,8,647730.4869249454
3,75.77518353753743,6,440356.6679950099
3,103.72202996025396,9,525493.0304986807
1,78.94016544391928,4,308028.9274741322
4,80.58297131907858,9,547261.002055418
1,78.05852540395705,8,333196.2791340257
2,123.35260705198914,3,471727.9208317149
2,169.68970512669733,6,659105.6465553403
3,135.34550506418617,4,588425.4384215755
4,183.98098828262627,1,787193.3577784117
5,145.48167328650862,9,753929.0261600728
4,153.40101734489065,4,682196.0524316494
2,150.1410844590505,5,614965.0062841265
5,117.41887897756118,3,652291.4950272681
4,153.40082333001243,4,735920.581668202
4,60.456161970344176,9,483096.49478265137
5,178.97772078734948,7,860192.263861094
2,166.6718215165876,8,694391.4247184168
4,86.78449373475182,3,483668.1610570418
5,165.20486813811237,3,768745.4145549501
2,51.89639021000277,7,281336.4128230395
5,82.58698587213206,8,600096.3565336296
5,59.77058580063439,5,484598.2310281968
4,167.0340374926842,1,730528.0941372602
2,163.38112267675808,3,549748.105668342
4,172.0454035702746,5,764958.6680134851
1,50.672253998829326,3,210619.72433704717
1,125.1849090017612,1,473088.7896257894
2,155.72542962760048,7,652531.7117698971
5,73.31016931085232,1,485786.3932028209
4,147.46860912689368,6,691607.5031471554
4,62.616514896452856,6,457779.75244264974
2,77.19887841564697,7,378391.99451248825
2,121.36952224919015,1,471615.43305542634
1,148.0347729021653,3,509645.23403181037
3,71.88036904308441,9,512303.3485037955
2,77.78349962464068,2,390099.19277869305
3,80.66695505984944,5,468577.0522791191
2,85.80512070484677,3,350157.58656068635
5,83.98307727894368,5,573553.1596439325
5,109.27236627464552,7,652508.765702485
1,148.06844762550844,1,534791.846364429
1,115.70476747017045,3,435174.1797886848
3,166.39608631248322,6,709020.3172864921
2,157.8902758922922,7,649515.4350852907
4,68.97903710736135,3,391796.2790315205
1,57.32624349811159,4,242793.64869013985
4,181.6912345999409,6,814407.0922674045
4,61.974659984431014,5,464408.6889134576
2,72.25087710795697,9,392990.30341606797
3,53.31999133371771,1,318939.8020045548
2,144.25045479479806,5,542726.5532675094
1,137.3555844737523,1,508549.52375510085
4,198.03554996528834,8,901950.193201693
2,183.0398594475758,7,735422.1438069073
2,111.62647662213647,5,495049.58455718163
2,105.73787613688025,6,516027.3550393107
1,94.52780514199776,4,353458.14064312534
3,72.8610380056822,9,435754.0751088802
2,70.71254849030136,3,368675.6401273148
1,69.84255620144081,2,304385.5031470256
4,67.11721357801679,7,441514.25108182157
5,86.07680636083055,2,514946.42204307
1,96.00029454696747,6,440228.21191783715
5,194.23684565583739,8,923002.2201729097
2,136.77098765028285,3,559992.0009013028
2,198.13936617699216,3,695441.9349677425
1,105.87004217385099,3,414026.2396349824
5,118.64399488841616,1,580443.4460209765
2,98.68679887479188,9,436564.8624843585
4,77.4331476344829,5,500470.0419079704
3,71.47470616663688,9,490285.24774077284
3,191.7618796711748,5,768940.9871197952
2,198.02160226981337,7,750401.0397630787
5,56.736424476309736,1,472980.4898350885
2,72.55188120976499,9,402786.0594014297
5,113.52861384515339,1,598941.6234465287
4,77.9500214516611,4,516198.9950159917
5,104.58205904403249,7,624906.5568063923
2,69.364452478945,9,381742.6672032133
4,118.47676350826853,1,585817.9961282328
1,90.7541924253889,6,364466.1734166888
3,102.78575836379912,5,504742.2366383428
2,64.14689771941214,3,289461.7281154315
2,114.21920760652125,2,467292.5500289766
2,197.48864164423549,1,704168.3621127837
4,99.32495703217855,2,542175.3779646142
1,181.46439122636525,4,655824.5870956391
5,176.47987124355276,6,853227.5639423978
1,192.8087627445816,5,688282.6805532702
4,168.51642684006418,4,743717.927676384
2,148.93952405882226,8,642057.4714013617
3,178.48766663411865,7,727654.6955606312
2,61.34670209860245,4,265315.95449944964
5,119.42459857982116,5,687321.7375197859
3,198.38843579225883,5,812019.3189329744
2,165.44002269420986,3,623145.4072256318
3,194.31130670558346,9,849797.8853279001
1,166.94515342002188,5,582548.0248364024
4,181.23229511632164,2,746059.5720468862
2,155.97944484547867,4,586834.8914440818
5,164.07530066258596,4,796416.451365655
1,128.4767014759251,5,445856.15249740647
2,188.63565512211994,8,726732.9251968088
1,173.75583659350423,5,628510.385361416
5,176.58274484984483,1,759644.4576514693
2,150.95136514445784,2,556346.3352918439
5,95.68699206308736,3,511771.7867613979
3,55.3444693085209,3,361178.5741606011
5,190.3482694114317,6,863848.9284007382
3,137.91805232082453,9,626272.1257089447
2,94.72144567222104,1,361788.76886769873
3,72.37026617713067,6,416655.4607262645
2,174.4284748251132,9,673781.5348030536
2,175.4780291671368,4,714993.579430127
4,172.1761952195797,3,686909.9702295144
2,146.76240379501792,6,589021.7326403916
3,104.9023081387814,6,527379.5976486255
4,95.61054271703856,2,487447.1530477018
4,51.28321551772553,5,409152.93998550443
2,175.04113380323605,1,615133.3620360541
5,63.11490462404637,9,567597.0754639679
5,144.61324970611514,9,745867.823765601
4,125.61124202601326,3,548053.1275443317
2,129.0034038389527,5,504547.715255525
5,189.006926796166,3,856683.1497588408
2,54.74225169068632,7,331278.64558333735
2,166.00883369431585,1,626829.8237825003
4,57.80785975509607,5,435967.1946830624
4,55.72304089030658,6,411262.1139277897
1,114.47265472120729,7,451190.87681873323
5,59.461276151445006,3,448750.6090630043
5,168.3715926939368,7,872223.4301692266
5,129.43446404725057,4,695573.950008936
3,54.35581739896617,6,420359.62467636116
2,56.07510297228793,5,339244.7932254091
4,141.90027946092192,4,664111.253509727
5,170.91677264876074,6,797266.2807716406
1,115.66992969121603,3,432047.7808523667
5,133.18710073034367,3,678039.5728856252
2,169.97441810748523,5,657582.0721890004
2,141.57592610627287,5,569500.3013963375
4,83.71403564882291,9,489830.5392570631
3,141.9578038804218,4,647394.4070546319
4,144.24191885978203,5,681464.4193489131
5,160.116047132169,9,784991.8134957908
1,143.13112813352018,4,531437.4521274016
4,195.3863195687057,3,794763.0544909539
3,79.59324630756026,7,472833.25449695037
4,192.66360193506145,7,870032.2173179958
2,130.75092355250246,8,597743.6829242402
5,150.7934210742368,4,738357.3450563399
5,64.91923961782848,4,474413.2756530225
5,107.08639120671606,9,645620.7146135314
5,165.4068719694759,7,798156.7136969152
5,156.03665226484856,3,747679.2051892729
5,56.02090822481153,9,502829.1481146411
1,131.98913952458668,5,475334.8231782059
3,63.241728945261414,4,351130.5679907116
5,199.37846437672434,1,855416.4908237084
3,184.5944882799942,9,782928.5243913869
5,53.16209906428055,6,440952.122860795
4,178.79743683539462,2,777156.5858417191
5,187.91444008376115,7,928045.6390219147
2,103.03223338451826,3,463161.4055031604
1,157.92524825716487,6,565771.0444795934
4,116.31556193116684,8,627690.943678752
4,148.2848726864516,3,713365.3418515413
2,101.04761064472872,5,423800.3408647488
5,98.38388549499025,6,624716.5346521015
1,113.66508332863685,1,364793.1697823108
4,71.83516379787517,7,527606.4320794088
1,174.67084466530738,4,603254.6708771475
4,102.3046843042455,7,632640.1460258318
5,110.02243308587677,7,693268.8942236761
4,184.1081919053217,5,799663.8129764304
4,124.4935721094757,8,635495.5820006669
3,131.63808640262943,8,629783.6460051611
5,193.47471871656478,5,875920.1819835303
2,183.00895747174837,5,688987.6983256054
2,75.42000633326593,7,354807.1876353403
5,120.98225448771575,6,660082.9238717825
2,195.69443411428182,4,699321.3242989394
5,105.8549447342904,2,601356.0268635021
2,105.73596627743001,8,521984.68174722564
3,79.25453476837315,3,436280.7044032094
2,67.14846711786879,2,330004.77859429404
4,161.04571861339727,7,731814.4791616693
5,165.50457030522747,6,811648.7302307301
1,195.35194452545,8,735874.9621674594
1,166.01273163580447,6,593382.30554742
5,86.50287410503981,7,582483.2828499946
3,56.01748674327732,2,334415.9204980839
2,197.81560765544904,2,755005.9897066092
3,101.06760433154086,6,534491.5163762356
1,96.79573136486312,9,445616.1843882991
5,185.89328146240737,3,794762.5010380863
5,137.7649847817479,8,747615.8875144334
3,82.23067607737019,5,442816.6925089963
3,183.36443640743593,6,756001.8814580609
2,199.0041282582115,6,717927.0479560934
4,63.00178417262461,3,391811.1369604346
4,179.33774424537307,5,786312.7955384746
2,108.5773546526591,1,463590.9584127388
4,128.61086697600564,2,591069.4866820313
1,187.2223963647471,3,631668.7209166347
4,196.00687936626758,4,872547.9379809579
2,89.3245865613199,9,450553.1999547638
4,81.92761564398707,1,452563.1088356217
5,62.07748378872678,3,463351.3318148868
3,134.2696778993207,3,549171.4050378493
1,52.040659317600245,6,280416.93103817856
5,111.78474464149048,5,619032.3309598629
5,61.00760249780129,3,462271.0420674104
2,110.7838674394001,4,483460.9264286452
3,55.98982838984139,7,436533.424895409
3,175.28258909131534,3,672903.51616029
1,81.46084909078488,9,406007.1018990102
2,99.2463065536868,8,499457.00106540957
1,180.50719949095878,2,595566.2291533946
4,161.93990919983077,5,750807.3238007919
5,82.85575424630878,4,579653.1665212236
1,60.784912798624404,5,263230.4581655622
5,157.35106652830092,3,758089.9445132816
2,108.6053826032164,1,445936.1819081438
4,164.9119998677332,8,788090.4709770383
2,116.79421585628157,9,559614.9415867451
4,101.90036194584147,8,589858.7065438287
4,117.68081123185948,4,605878.3383542786
5,162.2838478506015,2,734064.7022987114
2,185.3330429810561,4,700099.2162841572
2,57.46507948828633,9,350486.7068228461
1,128.61673118404326,9,495104.4709232776
2,54.92531436258164,5,302047.3293518224
1,120.26143175365381,5,467520.70506591286
3,182.79242436453507,3,739272.20500286
3,104.23853996304645,6,491004.1418660701
3,189.86756316209647,7,766160.7715681676
2,144.5912707475914,9,641890.2192351049
2,190.12330156895095,7,753073.6070222495
1,163.57499381187796,3,592902.5479867927
4,65.51527499731435,7,500741.5856713571
1,84.67270513440155,1,327465.29314296966
3,109.12556818752593,2,487006.51388330595
1,75.5160323018114,4,319419.33335748216
4,124.23674071649907,7,684207.6496726817
2,120.7052233552236,9,621226.8950103055
1,193.4388797041072,5,691894.0482558805
3,115.05918243439666,8,588566.4007734726
3,167.84402064319966,7,741674.7711045343
2,191.28658172772197,5,724454.56632865
1,181.54832464609783,3,653741.3214968591
4,81.30014367673877,3,499101.56334853754
2,124.40448413803163,6,542072.8635928154
1,102.16096734438887,4,388532.40438302624
5,109.97880427058232,3,571919.0031273186
3,104.12102393686268,4,520673.4105009443
4,173.95388152625063,3,757183.1024594045
4,117.82085826836712,6,595018.3815387489
4,128.55414983670323,7,627414.4428852439
3,197.3671035570612,4,798637.1319057649
1,58.996890828727466,3,216959.76444575825
2,123.19364596861232,3,507071.9675919321
1,166.10925604191743,3,599416.5283549746
2,72.67429372823398,9,421770.2033451175
4,141.72973919221607,3,645420.7232176872
1,85.91971693017001,3,306524.7886786371
4,180.11061698368513,8,835007.3319459351
5,99.0649498100119,4,617207.9267288712
4,99.35942253513643,7,553759.9337368333
4,139.72908177768403,3,661859.9503403734
2,77.53443621798631,8,452141.1866222542
5,92.73329583545916,3,566671.0649174177
4,112.49477751791173,5,577562.3289317905
4,103.04567947101656,1,545158.3769146285
5,128.73158270083735,5,667755.7237485667
5,139.94602161034493,6,697383.2644547091
1,135.00011806252468,7,545308.3839662235
2,148.12524679878985,2,554221.6838092804
5,96.16242749117303,2,550574.257123427
5,68.96393407325421,9,531218.2863309858
3,164.12113121466155,1,640542.9587551325
5,177.61705739460228,2,837927.0078719786
2,88.55093483336483,2,427215.27364468615
4,111.06379342370296,7,648065.846174724
4,124.78538254453329,6,661609.1631630376
4,129.99902641294045,9,691653.8607331523
4,148.92352566314776,7,680963.4371911155
3,56.240485003298204,3,344033.33743738587
5,158.22156241010254,3,808583.5494458998
4,59.295651046911544,1,376996.4136719183
1,120.24328515093018,8,528583.4673220974
4,174.15067033537912,1,733827.906481901
5,117.68229699175944,2,556093.3313289497
4,72.36346231523717,7,503102.5260374356
3,197.75507675089395,1,784921.5976571396
2,183.3928193111395,4,688953.558717405
2,165.6970449837521,9,717917.4100633917
5,111.72674043488156,8,623484.5334442175
2,77.57685903339467,8,378091.47050269984
2,191.2116772127752,3,708756.6393404678
1,129.85266897757086,5,501485.87512815086
5,177.85331905812276,4,857474.4288891753
5,101.31425086391386,8,649915.8642604555
2,100.2932475619206,7,441039.0154516357
2,197.83107210110586,7,768819.3568551772
2,128.27495727422746,7,569843.0579548862
3,71.10431357911195,1,326457.0907699076
4,82.95120169920611,7,517762.7683541679
3,122.29164190890812,4,548485.3621282687
5,56.3706365732617,3,432744.5828761415
1,119.38009780674507,5,470609.71971405204
4,112.84112631201914,2,529781.3407721093
1,166.90043979792304,8,641123.3071938604
5,103.24129467338626,9,663711.1622503812
5,197.3823142309399,5,919241.0254493441
1,77.11548789513547,3,283260.9821155913
1,138.64800274522025,7,498313.1527767972
